21-Jan-15,226.9
22-Jan-15,233.41
23-Jan-15,232.88
24-Jan-15,247.85
25-Jan-15,253.72
26-Jan-15,273.47
27-Jan-15,263.48
28-Jan-15,233.91
29-Jan-15,233.51
30-Jan-15,226.43
31-Jan-15,217.46
1-Feb-15,226.97
2-Feb-15,238.23
3-Feb-15,227.27
4-Feb-15,226.85
5-Feb-15,217.11
6-Feb-15,222.27
7-Feb-15,227.75
8-Feb-15,223.41
9-Feb-15,220.11
10-Feb-15,219.84
11-Feb-15,219.19
12-Feb-15,221.76
13-Feb-15,235.43
14-Feb-15,257.32
15-Feb-15,234.82
16-Feb-15,233.84
17-Feb-15,243.61
18-Feb-15,236.33
19-Feb-15,240.28
20-Feb-15,243.78
21-Feb-15,244.53
22-Feb-15,235.98
23-Feb-15,238.89
24-Feb-15,238.74
25-Feb-15,237.47
26-Feb-15,236.43
27-Feb-15,253.83
28-Feb-15,254.26
1-Mar-15,260.2
2-Mar-15,275.67
3-Mar-15,281.7
4-Mar-15,273.09
5-Mar-15,276.18
6-Mar-15,272.72
7-Mar-15,276.26
8-Mar-15,274.35
9-Mar-15,289.61
10-Mar-15,291.76
11-Mar-15,296.38
12-Mar-15,294.35
13-Mar-15,285.34
14-Mar-15,281.88
15-Mar-15,286.39
16-Mar-15,290.59
17-Mar-15,285.5
18-Mar-15,256.3
19-Mar-15,260.93
20-Mar-15,261.75
21-Mar-15,260.02
22-Mar-15,267.96
23-Mar-15,266.74
24-Mar-15,245.59
25-Mar-15,246.2
26-Mar-15,248.53
27-Mar-15,247.03
28-Mar-15,252.8
29-Mar-15,242.71
30-Mar-15,247.53
31-Mar-15,244.22
1-Apr-15,247.27
2-Apr-15,253
3-Apr-15,254.32
4-Apr-15,253.7
5-Apr-15,260.6
6-Apr-15,255.49
7-Apr-15,253.18
8-Apr-15,245.02
9-Apr-15,243.68
10-Apr-15,236.07
11-Apr-15,236.55
12-Apr-15,236.15
13-Apr-15,224.59
14-Apr-15,219.16
15-Apr-15,223.83
16-Apr-15,228.57
17-Apr-15,222.88
18-Apr-15,223.36
19-Apr-15,222.6
20-Apr-15,224.63
21-Apr-15,235.27
22-Apr-15,234.18
23-Apr-15,236.46
24-Apr-15,231.27
25-Apr-15,226.39
26-Apr-15,219.43
27-Apr-15,229.29
28-Apr-15,225.85
29-Apr-15,225.81
30-Apr-15,236.15
1-May-15,232.08
2-May-15,234.93
3-May-15,240.36
4-May-15,239.02
5-May-15,236.12
6-May-15,229.78
7-May-15,237.33
8-May-15,243.86
9-May-15,241.83
10-May-15,240.3
11-May-15,242.16
12-May-15,241.11
13-May-15,236.38
14-May-15,236.93
15-May-15,237.6
16-May-15,236.15
17-May-15,236.8
18-May-15,233.13
19-May-15,231.95
20-May-15,234.02
21-May-15,235.34
22-May-15,240.35
23-May-15,238.87
24-May-15,240.95
25-May-15,237.11
26-May-15,237.12
27-May-15,237.28
28-May-15,237.41
29-May-15,237.1
30-May-15,233.34
31-May-15,230.19
1-Jun-15,222.93
2-Jun-15,225.8
3-Jun-15,225.87
4-Jun-15,224.32
5-Jun-15,224.95
6-Jun-15,225.62
7-Jun-15,222.88
8-Jun-15,228.49
9-Jun-15,229.05
10-Jun-15,228.8
11-Jun-15,229.71
12-Jun-15,229.98
13-Jun-15,232.4
14-Jun-15,233.54
15-Jun-15,236.82
16-Jun-15,250.9
17-Jun-15,249.28
18-Jun-15,249.01
19-Jun-15,244.61
20-Jun-15,245.21
21-Jun-15,243.94
22-Jun-15,246.99
23-Jun-15,244.3
24-Jun-15,240.51
25-Jun-15,242.8
26-Jun-15,243.59
27-Jun-15,250.99
28-Jun-15,249.01
29-Jun-15,257.06
30-Jun-15,263.07
1-Jul-15,258.62
2-Jul-15,255.41
3-Jul-15,256.34
4-Jul-15,260.89
5-Jul-15,271.91
6-Jul-15,269.03
7-Jul-15,266.21
8-Jul-15,270.79
9-Jul-15,269.23
10-Jul-15,284.89
11-Jul-15,293.12
12-Jul-15,310.87
13-Jul-15,292.05
14-Jul-15,287.46
15-Jul-15,285.83
16-Jul-15,278.09
17-Jul-15,279.47
18-Jul-15,274.9
19-Jul-15,273.61
20-Jul-15,278.98
21-Jul-15,275.83
22-Jul-15,277.22
23-Jul-15,276.05
24-Jul-15,288.28
25-Jul-15,288.7
26-Jul-15,292.69
27-Jul-15,293.62
28-Jul-15,294.43
29-Jul-15,289.59
30-Jul-15,287.72
31-Jul-15,284.65
1-Aug-15,281.6
2-Aug-15,282.61
3-Aug-15,281.23
4-Aug-15,285.22
5-Aug-15,281.88
6-Aug-15,278.58
7-Aug-15,279.58
8-Aug-15,261
9-Aug-15,265.08
10-Aug-15,264.47
11-Aug-15,270.39
12-Aug-15,266.38
13-Aug-15,264.08
14-Aug-15,265.68
15-Aug-15,261.55
16-Aug-15,258.51
17-Aug-15,257.98
18-Aug-15,211.08
19-Aug-15,226.68
20-Aug-15,235.35
21-Aug-15,232.57
22-Aug-15,230.39
23-Aug-15,228.17
24-Aug-15,210.5
