Date,Close,Open,High,Low
2014-10-21T04:00:00.000Z,380.0575,381.72375,383.8175,377.025
2014-10-22T04:00:00.000Z,382.93875,380.0575,388.965,377.90937
2014-10-23T04:00:00.000Z,376.59,382.93875,383.8075,376.59
2014-10-24T04:00:00.000Z,351.7825,376.59,376.59,351.25625
2014-10-25T04:00:00.000Z,353.6325,351.7825,360.555,351.12
2014-10-26T04:00:00.000Z,345.1925,353.6325,355.545,339.92625
2014-10-27T04:00:00.000Z,350.9775,345.1925,357.86875,345.1925
2014-10-28T04:00:00.000Z,349.79625,350.9775,355.53125,346.00125
2014-10-29T04:00:00.000Z,348.9025,349.79625,354.6925,346.82875
2014-10-30T04:00:00.000Z,335.53625,348.9025,351.84875,332.49874
2014-10-31T04:00:00.000Z,343.55875,335.53625,350.41375,332.73375
2014-11-01T04:00:00.000Z,338.0105,343.55875,346.26625,335.50367
2014-11-02T04:00:00.000Z,325.22633,338.0105,338.1295,319.367
2014-11-03T05:00:00.000Z,331.60083,325.22633,333.75983,319.0435
2014-11-04T05:00:00.000Z,324.71833,331.60083,332.75133,323.06333
2014-11-05T05:00:00.000Z,332.45666,324.71833,335.81166,320.93333
2014-11-06T05:00:00.000Z,336.585,332.45666,341.49,328.56166
2014-11-07T05:00:00.000Z,346.775,336.585,351.575,336.02833
2014-11-08T05:00:00.000Z,344.81166,346.775,351.295,339.86
2014-11-09T05:00:00.000Z,343.065,344.81166,345.625,340.63
2014-11-10T05:00:00.000Z,358.50166,343.065,363.85333,342.325
2014-11-11T05:00:00.000Z,368.07666,358.50166,374.71166,357.98
2014-11-12T05:00:00.000Z,376.99666,368.07666,380.52,360.49166
2014-11-13T05:00:00.000Z,442.10666,376.99666,442.37166,376.98666
2014-11-14T05:00:00.000Z,389.00333,442.10666,458.05166,385.675
2014-11-15T05:00:00.000Z,394.92666,389.00333,412.20666,381.855
2014-11-16T05:00:00.000Z,377.08,394.92666,397.02666,368.45
2014-11-17T05:00:00.000Z,400.47166,377.08,404.445,376.615
2014-11-18T05:00:00.000Z,384.93,400.47166,410.17,375.47833
2014-11-19T05:00:00.000Z,375.83333,384.93,389.35999,369.515
2014-11-20T05:00:00.000Z,376.16,375.83333,385.06,371.71833
2014-11-21T05:00:00.000Z,348.565,376.16,377.63,347.51333
2014-11-22T05:00:00.000Z,352.42,348.565,355.835,341.93
2014-11-23T05:00:00.000Z,356.8,352.42,363.70166,351.06833
2014-11-24T05:00:00.000Z,367.83,356.8,371.24166,353.475
2014-11-25T05:00:00.000Z,381.20666,367.83,388.67666,364.89
2014-11-26T05:00:00.000Z,375.498,381.20666,393.06333,369.851
2014-11-27T05:00:00.000Z,372.819,375.498,377.667,365.265
2014-11-28T05:00:00.000Z,368.983,372.819,373.272,367.401
2014-11-29T05:00:00.000Z,375.44,368.983,381.554,358.018
2014-11-30T05:00:00.000Z,376.851,375.44,385.537,372.332
2014-12-01T05:00:00.000Z,376.13218,376.851,381.582,374.492
2014-12-02T05:00:00.000Z,377.862,376.13218,382.602,376.082
2014-12-03T05:00:00.000Z,382.452,377.862,383.719,377.85311
2014-12-04T05:00:00.000Z,376.382,382.452,383.008,373.9132
2014-12-05T05:00:00.000Z,368.3618,376.382,378.106,365.543
2014-12-06T05:00:00.000Z,373.414,368.3618,378.235,367.6398
2014-12-07T05:00:00.000Z,373.744,373.414,375.501,370.93
2014-12-08T05:00:00.000Z,373.155,373.744,375.849,373.059
2014-12-09T05:00:00.000Z,357.884,373.155,373.7,356.069
2014-12-10T05:00:00.000Z,348.898,357.884,358.097,344.198
2014-12-11T05:00:00.000Z,341.041,348.898,351.242,337.632
2014-12-12T05:00:00.000Z,348.272,341.041,361.003,340.081
2014-12-13T05:00:00.000Z,346.742,348.272,353.846,345.851
2014-12-14T05:00:00.000Z,347.348,346.742,348.36,345.363
2014-12-15T05:00:00.000Z,348.674,347.348,353.14099,346.519
2014-12-16T05:00:00.000Z,338.547,348.674,349.745,337.79
2014-12-17T05:00:00.000Z,330.536,338.547,339.901,323.77499
2014-12-18T05:00:00.000Z,317.405,330.536,331.281,314.438
2014-12-19T05:00:00.000Z,306.45999,317.405,317.405,304.225
2014-12-20T05:00:00.000Z,319.196,306.45999,320.19099,306.45999
2014-12-21T05:00:00.000Z,321.89299,319.196,330.77,319.196
2014-12-22T05:00:00.000Z,320.03499,321.89299,324.993,317.58299
2014-12-23T05:00:00.000Z,328.701,320.03499,332.466,318.975
2014-12-24T05:00:00.000Z,332.053,328.701,335.903,328.053
2014-12-25T05:00:00.000Z,321.386,332.053,332.821,317.734
2014-12-26T05:00:00.000Z,318.563,321.386,321.685,316.13
2014-12-27T05:00:00.000Z,320.868,318.563,330.467,318.494
2014-12-28T05:00:00.000Z,316.009,320.868,321.556,312.007
2014-12-29T05:00:00.000Z,315.64,316.009,319.63099,310.541
2014-12-30T05:00:00.000Z,313.994,315.64,317.552,311.705
2014-12-31T05:00:00.000Z,309.903,313.994,314.467,308.812
2015-01-01T05:00:00.000Z,317.204,309.903,319.559,309.661
2015-01-02T05:00:00.000Z,314.49899,317.204,317.31599,312.567
2015-01-03T05:00:00.000Z,311.14099,314.49899,315.56599,310.156
2015-01-04T05:00:00.000Z,277.853,311.14099,312.288,275.952
2015-01-05T05:00:00.000Z,270.813,277.853,286.243,257.022
2015-01-06T05:00:00.000Z,272.0175,270.813,277.97199,265.24
2015-01-07T05:00:00.000Z,283.84125,272.0175,286.95999,271.67874
2015-01-08T05:00:00.000Z,290.485,283.84125,300.24124,283.68
2015-01-09T05:00:00.000Z,281.03625,290.485,291.40499,280.365
2015-01-10T05:00:00.000Z,286.688,281.03625,291.2475,280.92375
2015-01-11T05:00:00.000Z,277.64999,286.688,287.87,272.82399
2015-01-12T05:00:00.000Z,268.10199,277.64999,277.64999,263.834
2015-01-13T05:00:00.000Z,243.081,268.10199,271.774,243.081
2015-01-14T05:00:00.000Z,219.128,243.081,249.04299,216.356
2015-01-15T05:00:00.000Z,193.3511,219.128,219.973,170.084
2015-01-16T05:00:00.000Z,220.5745,193.3511,229.3059,192.0803
2015-01-17T05:00:00.000Z,209.1655,220.5745,222.0138,199.1781
2015-01-18T05:00:00.000Z,195.59467,209.1655,209.3242,194.9578
2015-01-19T05:00:00.000Z,212.2711,195.59467,218.9848,194.5501
2015-01-20T05:00:00.000Z,211.5401,212.2711,216.6805,206.6594
2015-01-21T05:00:00.000Z,212.28249,211.5401,214.66619,204.8001
2015-01-22T05:00:00.000Z,230.6754,212.28249,236.83589,210.8765
2015-01-23T05:00:00.000Z,226.30419,230.6754,236.34609,224.3954
2015-01-24T05:00:00.000Z,231.4242,226.30419,235.02849,224.9847
2015-01-25T05:00:00.000Z,251.606,231.4242,254.98829,231.4242
2015-01-26T05:00:00.000Z,283.59769,251.606,290.8877,243.305
2015-01-27T05:00:00.000Z,258.5374,283.59769,307.9664,254.225
2015-01-28T05:00:00.000Z,257.447,258.5374,268.022,250.9381
2015-01-29T05:00:00.000Z,235.948,257.447,262.7574,225.266
2015-01-30T05:00:00.000Z,233.141,235.948,237.463,220.1002
2015-01-31T05:00:00.000Z,226.94116,233.141,242.724,225.08875
2015-02-01T05:00:00.000Z,216.66066,226.94116,233.52791,215.00708
2015-02-02T05:00:00.000Z,229.80441,216.66066,231.91775,211.53066
2015-02-03T05:00:00.000Z,237.65175,229.80441,242.31883,222.218
2015-02-04T05:00:00.000Z,225.83858,237.65175,246.1851,224.10733
2015-02-05T05:00:00.000Z,226.554,225.83858,230.02183,220.71741
2015-02-06T05:00:00.000Z,219.75625,226.554,227.40666,214.65725
2015-02-07T05:00:00.000Z,225.46666,219.75625,226.18658,216.36516
2015-02-08T05:00:00.000Z,225.73291,225.46666,230.15883,222.82991
2015-02-09T05:00:00.000Z,222.78408,225.73291,229.33333,219.96391
2015-02-10T05:00:00.000Z,220.16725,222.78408,223.94616,217.08533
2015-02-11T05:00:00.000Z,223.00366,220.16725,223.5535,215.45466
2015-02-12T05:00:00.000Z,218.72833,223.00366,223.00924,218.27583
2015-02-13T05:00:00.000Z,223.96716,218.72833,224.00924,217.61941
2015-02-14T05:00:00.000Z,237.65716,223.96716,240.23908,223.13041
2015-02-15T05:00:00.000Z,256.21758,237.65716,261.66275,237.26424
2015-02-16T05:00:00.000Z,230.1355,256.21758,267.34908,226.90608
2015-02-17T05:00:00.000Z,235.71275,230.1355,239.58716,229.83233
2015-02-18T05:00:00.000Z,242.93183,235.71275,246.13708,234.99991
2015-02-19T05:00:00.000Z,237.1035,242.93183,243.79491,231.74658
2015-02-20T05:00:00.000Z,241.07183,237.1035,243.11,235.63558
2015-02-21T05:00:00.000Z,245.70566,241.07183,247.13699,241.07183
2015-02-22T05:00:00.000Z,245.145,245.70566,246.45508,243.00916
2015-02-23T05:00:00.000Z,235.14141,245.145,245.70399,233.06841
2015-02-24T05:00:00.000Z,238.93183,235.14141,239.62416,231.77475
2015-02-25T05:00:00.000Z,238.15225,238.93183,239.36141,235.74258
2015-02-26T05:00:00.000Z,235.67716,238.15225,238.56583,233.85925
2015-02-27T05:00:00.000Z,251.28908,235.67716,251.28908,234.44633
2015-02-28T05:00:00.000Z,251.03416,251.28908,257.50475,246.14616
2015-03-01T05:00:00.000Z,251.9314,251.03416,254.18825,250.58558
2015-03-02T05:00:00.000Z,258.8485,251.9314,260.63639,244.9732
2015-03-03T05:00:00.000Z,270.7625,258.8485,272.46819,257.5751
2015-03-04T05:00:00.000Z,278.1172,270.7625,286.282,267.03699
2015-03-05T05:00:00.000Z,269.2606,278.1172,283.3832,266.469
2015-03-06T05:00:00.000Z,274.8977,269.2606,280.3962,263.627
2015-03-07T05:00:00.000Z,270.86109,274.8977,275.54309,269.3872
2015-03-08T05:00:00.000Z,276.72789,270.86109,277.7033,270.86109
2015-03-09T04:00:00.000Z,277.98519,276.72789,278.5315,271.9756
2015-03-10T04:00:00.000Z,294.1886,277.98519,296.4732,276.89909
2015-03-11T04:00:00.000Z,289.7149,294.1886,300.34,288.5597
2015-03-12T04:00:00.000Z,292.8678,289.7149,296.744,288.8829
2015-03-13T04:00:00.000Z,293.224,292.8678,296.73899,291.8317
2015-03-14T04:00:00.000Z,282.644,293.224,293.9851,281.02229
2015-03-15T04:00:00.000Z,283.0809,282.644,286.19169,280.2655
2015-03-16T04:00:00.000Z,290.61579,283.0809,291.1669,282.4696
2015-03-17T04:00:00.000Z,290.542,290.61579,293.9259,288.934
2015-03-18T04:00:00.000Z,283.7507,290.542,291.754,282.6035
2015-03-19T04:00:00.000Z,252.44789,283.7507,284.4759,246.7832
2015-03-20T04:00:00.000Z,263.4741,252.44789,264.23519,250.6699
2015-03-21T04:00:00.000Z,259.913,263.4741,263.4741,258.38829
2015-03-22T04:00:00.000Z,259.3943,259.913,262.136,254.7868
2015-03-23T04:00:00.000Z,267.5549,259.3943,269.9758,259.328
2015-03-24T04:00:00.000Z,265.273,267.5549,270.0403,260.6465
2015-03-25T04:00:00.000Z,246.6733,265.273,265.7907,242.8803
2015-03-26T04:00:00.000Z,245.6489,246.6733,249.2025,236.0453
2015-03-27T04:00:00.000Z,246.5497,245.6489,254.4384,244.3759
2015-03-28T04:00:00.000Z,248.4467,246.5497,249.2089,246.0461
2015-03-29T04:00:00.000Z,246.728,248.4467,254.1074,246.0068
2015-03-30T04:00:00.000Z,245.1133,246.728,247.6292,236.4428
2015-03-31T04:00:00.000Z,247.2639,245.1133,248.5962,242.278
2015-04-01T04:00:00.000Z,243.3028,247.2639,247.8894,241.1402
2015-04-02T04:00:00.000Z,246.96,243.3028,247.9642,240.1261
2015-04-03T04:00:00.000Z,252.0578,246.96,254.1979,244.2932
2015-04-04T04:00:00.000Z,253.4334,252.0578,255.755,251.168
2015-04-05T04:00:00.000Z,252.0256,253.4334,253.796,250.33675
2015-04-06T04:00:00.000Z,260.3589,252.0256,261.1468,251.12063
2015-04-07T04:00:00.000Z,252.0909,260.3589,260.404,251.08688
2015-04-08T04:00:00.000Z,252.8629,252.0909,255.2263,251.73675
2015-04-09T04:00:00.000Z,244.0449,252.8629,253.0569,242.592
2015-04-10T04:00:00.000Z,240.9478,244.0449,244.9784,237.9013
2015-04-11T04:00:00.000Z,236.4388,240.9478,241.8075,231.7809
2015-04-12T04:00:00.000Z,236.5542,236.4388,237.3163,233.41963
2015-04-13T04:00:00.000Z,235.522,236.5542,236.7432,232.6473
2015-04-14T04:00:00.000Z,222.6009,235.522,236.7879,220.5774
2015-04-15T04:00:00.000Z,220.9126,222.6009,222.6009,215.4597
2015-04-16T04:00:00.000Z,226.0171,220.9126,226.5496,218.55975
2015-04-17T04:00:00.000Z,227.9255,226.0171,229.2841,224.729
2015-04-18T04:00:00.000Z,223.317,227.9255,228.0318,221.1092
2015-04-19T04:00:00.000Z,223.4062,223.317,223.8713,220.1168
2015-04-20T04:00:00.000Z,223.9214,223.4062,226.1347,221.126
2015-04-21T04:00:00.000Z,224.9815,223.9214,226.2222,221.91625
2015-04-22T04:00:00.000Z,235.50369,224.9815,236.685,223.70388
2015-04-23T04:00:00.000Z,234.15749,235.50369,238.16109,232.4405
2015-04-24T04:00:00.000Z,233.40079,234.15749,236.3318,231.8257
2015-04-25T04:00:00.000Z,228.92379,233.40079,233.8944,228.4377
2015-04-26T04:00:00.000Z,219.94549,228.92379,229.5635,218.0493
2015-04-27T04:00:00.000Z,219.19029,219.94549,220.2149,214.2754
2015-04-28T04:00:00.000Z,227.3867,219.19029,232.3386,217.4964
2015-04-29T04:00:00.000Z,225.3545,227.3867,227.3867,222.8689
2015-04-30T04:00:00.000Z,225.9976,225.3545,226.919,223.2127
2015-05-01T04:00:00.000Z,236.6827,225.9976,239.6384,225.9976
2015-05-02T04:00:00.000Z,233.8511,236.6827,239.3447,231.9123
2015-05-03T04:00:00.000Z,236.2378,233.8511,236.92579,232.4931
2015-05-04T04:00:00.000Z,240.3646,236.2378,243.6192,236.176
2015-05-05T04:00:00.000Z,235.6033,240.3646,242.8279,235.5146
2015-05-06T04:00:00.000Z,235.6017,235.6033,236.87849,231.9009
2015-05-07T04:00:00.000Z,230.4207,235.6017,236.1943,228.903
2015-05-08T04:00:00.000Z,237.059,230.4207,239.9257,228.92579
2015-05-09T04:00:00.000Z,244.6989,237.059,245.9108,236.09099
2015-05-10T04:00:00.000Z,241.516,244.6989,247.7286,238.835
2015-05-11T04:00:00.000Z,239.4036,241.516,244.2782,237.76
2015-05-12T04:00:00.000Z,240.00079,239.4036,244.06689,238.778
2015-05-13T04:00:00.000Z,241.3529,240.00079,242.2739,239.5551
2015-05-14T04:00:00.000Z,235.5478,241.3529,243.5782,234.1023
2015-05-15T04:00:00.000Z,237.5737,235.5478,238.3988,233.2737
2015-05-16T04:00:00.000Z,236.657,237.5737,238.6384,235.6425
2015-05-17T04:00:00.000Z,236.339,236.657,237.1959,234.6809
2015-05-18T04:00:00.000Z,236.2319,236.339,237.56239,235.4227
2015-05-19T04:00:00.000Z,233.3119,236.2319,236.6813,231.721
2015-05-20T04:00:00.000Z,232.7193,233.3119,234.003,231.74769
2015-05-21T04:00:00.000Z,234.204,232.7193,234.89,231.7217
2015-05-22T04:00:00.000Z,235.86329,234.204,236.4532,233.98229
2015-05-23T04:00:00.000Z,240.1588,235.86329,241.4041,235.1463
2015-05-24T04:00:00.000Z,239.7985,240.1588,241.4541,238.7252
2015-05-25T04:00:00.000Z,240.9415,239.7985,242.6293,238.99
2015-05-26T04:00:00.000Z,237.6588,240.9415,241.5843,236.6709
2015-05-27T04:00:00.000Z,237.1844,237.6588,238.7259,235.69699
2015-05-28T04:00:00.000Z,237.6708,237.1844,238.7449,236.4294
2015-05-29T04:00:00.000Z,237.2277,237.6708,237.896,236.5359
2015-05-30T04:00:00.000Z,236.1404,237.2277,237.4219,235.4436
2015-05-31T04:00:00.000Z,233.3328,236.1404,236.4621,231.987
2015-06-01T04:00:00.000Z,230.8331,233.3328,233.3848,229.1247
2015-06-02T04:00:00.000Z,223.415,230.8331,231.78,221.707
2015-06-03T04:00:00.000Z,226.6168,223.415,227.0337,222.851
2015-06-04T04:00:00.000Z,225.444,226.6168,227.3892,223.8011
2015-06-05T04:00:00.000Z,223.9665,225.444,226.4761,223.8567
2015-06-06T04:00:00.000Z,224.2525,223.9665,226.0275,223.081
2015-06-07T04:00:00.000Z,225.8403,224.2525,226.2012,224.2225
2015-06-08T04:00:00.000Z,223.69459,225.8403,226.3259,222.81329
2015-06-09T04:00:00.000Z,228.1884,223.69459,229.769,223.69459
2015-06-10T04:00:00.000Z,229.2025,228.1884,231.1578,227.9487
2015-06-11T04:00:00.000Z,229.9599,229.2025,230.1489,227.9753
2015-06-12T04:00:00.000Z,229.9082,229.9599,230.3864,229.3223
2015-06-13T04:00:00.000Z,230.6695,229.9082,231.5507,229.4188
2015-06-14T04:00:00.000Z,233.1445,230.6695,233.1445,230.1699
2015-06-15T04:00:00.000Z,234.7473,233.1445,235.5255,232.9418
2015-06-16T04:00:00.000Z,237.39899,234.7473,238.5994,234.4622
2015-06-17T04:00:00.000Z,248.7435,237.39899,254.09699,237.1618
2015-06-18T04:00:00.000Z,247.2359,248.7435,257.8739,246.3936
2015-06-19T04:00:00.000Z,249.0733,247.2359,251.6709,243.46999
2015-06-20T04:00:00.000Z,240.7897,249.0733,250.55569,240.3996
2015-06-21T04:00:00.000Z,244.15625,240.7897,246.4702,239.5589
2015-06-22T04:00:00.000Z,244.9588,244.15625,245.98075,241.5699
2015-06-23T04:00:00.000Z,247.1273,244.9588,248.2147,243.516
2015-06-24T04:00:00.000Z,243.371,247.1273,247.1273,242.8303
2015-06-25T04:00:00.000Z,240.9204,243.371,243.9954,239.9257
2015-06-26T04:00:00.000Z,242.31912,240.9204,243.6244,240.80059
2015-06-27T04:00:00.000Z,242.28812,242.31912,242.91525,240.67475
2015-06-28T04:00:00.000Z,250.382,242.28812,251.08587,242.28812
2015-06-29T04:00:00.000Z,249.42725,250.382,250.382,246.6685
2015-06-30T04:00:00.000Z,258.38549,249.42725,259.242,248.41637
2015-07-01T04:00:00.000Z,261.71749,258.38549,268.22612,258.28612
2015-07-02T04:00:00.000Z,259.62937,261.71749,261.84387,254.73962
2015-07-03T04:00:00.000Z,255.52675,259.62937,259.7935,253.41412
2015-07-04T04:00:00.000Z,253.87887,255.52675,256.06687,252.28937
2015-07-05T04:00:00.000Z,261.42899,253.87887,262.94799,253.009
2015-07-06T04:00:00.000Z,267.60762,261.42899,273.81987,257.67137
2015-07-07T04:00:00.000Z,270.07587,267.60762,276.27062,267.562
2015-07-08T04:00:00.000Z,264.356,270.07587,270.17874,263.10912
2015-07-09T04:00:00.000Z,267.943,264.356,272.38087,263.564
2015-07-10T04:00:00.000Z,269.24925,267.943,271.97912,267.06775
2015-07-11T04:00:00.000Z,286.53662,269.24925,295.00537,268.57275
2015-07-12T04:00:00.000Z,301.03837,286.53662,303.00737,286.53662
2015-07-13T04:00:00.000Z,304.9905,301.03837,313.77387,296.45549
2015-07-14T04:00:00.000Z,290.93137,304.9905,305.38975,277.716
2015-07-15T04:00:00.000Z,288.48787,290.93137,295.87587,285.34275
2015-07-16T04:00:00.000Z,287.55762,288.48787,292.32812,282.4525
2015-07-17T04:00:00.000Z,276.97924,287.55762,288.20425,274.43
2015-07-18T04:00:00.000Z,278.33337,276.97924,279.5005,271.62099
2015-07-19T04:00:00.000Z,275.30687,278.33337,282.30874,273.08425
2015-07-20T04:00:00.000Z,274.28387,275.30687,275.742,271.63375
2015-07-21T04:00:00.000Z,279.45925,274.28387,279.77188,273.84275
2015-07-22T04:00:00.000Z,274.87242,279.45925,280.47463,273.8729
2015-07-23T04:00:00.000Z,276.2095,274.87242,277.4875,274.2714
2015-07-24T04:00:00.000Z,276.24491,276.2095,276.94,275.09091
2015-07-25T04:00:00.000Z,287.55583,276.24491,289.57691,275.95341
2015-07-26T04:00:00.000Z,287.83983,287.55583,290.58833,286.505
2015-07-27T04:00:00.000Z,291.20091,287.83983,292.72608,287.22741
2015-07-28T04:00:00.000Z,293.15058,291.20091,296.14516,285.92725
2015-07-29T04:00:00.000Z,292.99425,293.15058,295.37741,292.12583
2015-07-30T04:00:00.000Z,288.61658,292.99425,292.99425,287.44183
2015-07-31T04:00:00.000Z,286.74491,288.61658,289.71741,285.51133
2015-08-01T04:00:00.000Z,282.33741,286.74491,286.99866,281.13275
2015-08-02T04:00:00.000Z,278.68258,282.33741,282.92333,276.98033
2015-08-03T04:00:00.000Z,279.48591,278.68258,282.12791,276.68783
2015-08-04T04:00:00.000Z,283.49091,279.48591,284.788,279.47175
2015-08-05T04:00:00.000Z,284.24366,283.49091,285.17558,280.89866
2015-08-06T04:00:00.000Z,280.9375,284.24366,284.35416,280.08975
2015-08-07T04:00:00.000Z,275.92866,280.9375,281.08916,275.92866
2015-08-08T04:00:00.000Z,278.2765,275.92866,279.72425,275.48725
2015-08-09T04:00:00.000Z,261.75225,278.2765,278.46766,259.26675
2015-08-10T04:00:00.000Z,265.0825,261.75225,266.79691,260.55483
2015-08-11T04:00:00.000Z,264.87516,265.0825,266.348,261.95933
2015-08-12T04:00:00.000Z,270.22325,264.87516,271.20391,264.17225
2015-08-13T04:00:00.000Z,264.14299,270.22325,270.24325,264.14299
2015-08-14T04:00:00.000Z,262.01758,264.14299,265.29758,261.13383
2015-08-15T04:00:00.000Z,265.3955,262.01758,267.06158,261.94441
2015-08-16T04:00:00.000Z,261.20058,265.3955,265.98733,259.41733
2015-08-17T04:00:00.000Z,258.0065,261.20058,261.20058,255.74041
2015-08-18T04:00:00.000Z,256.44841,258.0065,259.63791,255.34966
2015-08-19T04:00:00.000Z,230.38424,256.44841,256.49283,214.03104
2015-08-20T04:00:00.000Z,232.06483,230.38424,236.11891,220.75441
2015-08-21T04:00:00.000Z,234.56375,232.06483,236.62541,229.81658
2015-08-22T04:00:00.000Z,233.03691,234.56375,235.86108,230.81641
2015-08-23T04:00:00.000Z,231.21275,233.03691,233.21158,221.82108
2015-08-24T04:00:00.000Z,227.23233,231.21275,231.79075,224.10816
2015-08-25T04:00:00.000Z,203.18133,227.23233,227.23233,198.22833
2015-08-26T04:00:00.000Z,219.81583,203.18133,226.27733,202.13641
2015-08-27T04:00:00.000Z,224.53608,219.81583,230.39633,219.71124
2015-08-28T04:00:00.000Z,224.18875,224.53608,228.034,219.91025
2015-08-29T04:00:00.000Z,230.93575,224.18875,234.71883,222.5025
2015-08-30T04:00:00.000Z,230.58541,230.93575,232.931,226.99866
2015-08-31T04:00:00.000Z,227.18083,230.58541,230.6365,225.32433
2015-09-01T04:00:00.000Z,229.02966,227.18083,231.88441,224.8115
2015-09-02T04:00:00.000Z,226.28841,229.02966,229.47541,225.83066
2015-09-03T04:00:00.000Z,228.35299,226.28841,230.05741,225.66683
2015-09-04T04:00:00.000Z,227.14741,228.35299,228.45141,226.11783
2015-09-05T04:00:00.000Z,229.66691,227.14741,230.60799,226.89141
2015-09-06T04:00:00.000Z,240.70116,229.66691,241.14916,229.19275
2015-09-07T04:00:00.000Z,239.88,240.70116,243.13633,237.5585
2015-09-08T04:00:00.000Z,242.01891,239.88,243.1965,238.37166
2015-09-09T04:00:00.000Z,244.31383,242.01891,245.83491,241.82775
2015-09-10T04:00:00.000Z,237.99466,244.31383,244.49183,237.41225
2015-09-11T04:00:00.000Z,240.56366,237.99466,240.71991,235.67583
2015-09-12T04:00:00.000Z,239.81675,240.56366,241.15166,238.81233
2015-09-13T04:00:00.000Z,235.053,239.81675,240.10541,234.18991
2015-09-14T04:00:00.000Z,229.15808,235.053,235.53075,227.94691
2015-09-15T04:00:00.000Z,230.51091,229.15808,232.4895,227.78025
2015-09-16T04:00:00.000Z,230.98066,230.51091,231.55808,229.40558
2015-09-17T04:00:00.000Z,229.58975,230.98066,231.00908,226.69133
2015-09-18T04:00:00.000Z,233.2385,229.58975,234.61991,228.39008
2015-09-19T04:00:00.000Z,232.50008,233.2385,234.24358,231.7645
2015-09-20T04:00:00.000Z,231.33733,232.50008,232.75508,230.82933
2015-09-21T04:00:00.000Z,230.75433,231.33733,232.07841,230.51408
2015-09-22T04:00:00.000Z,227.79358,230.75433,230.82908,226.15041
2015-09-23T04:00:00.000Z,231.30983,227.79358,232.10541,224.5965
2015-09-24T04:00:00.000Z,231.09508,231.30983,231.45916,229.15508
2015-09-25T04:00:00.000Z,233.74475,231.09508,235.53625,230.72091
2015-09-26T04:00:00.000Z,234.92466,233.74475,237.1115,233.62566
2015-09-27T04:00:00.000Z,234.32908,234.92466,234.9895,233.18125
2015-09-28T04:00:00.000Z,237.21116,234.32908,237.42183,232.65083
2015-09-29T04:00:00.000Z,238.56625,237.21116,240.24925,236.21624
2015-09-30T04:00:00.000Z,238.06125,238.56625,240.3205,236.16025
2015-10-01T04:00:00.000Z,237.15191,238.06125,238.11808,235.437
2015-10-02T04:00:00.000Z,238.06358,237.15191,238.95083,235.95725
2015-10-03T04:00:00.000Z,237.63516,238.06358,238.82991,236.98341
2015-10-04T04:00:00.000Z,238.99883,237.63516,239.59866,237.27891
2015-10-05T04:00:00.000Z,238.82433,238.99883,239.50175,238.24375
2015-10-06T04:00:00.000Z,240.63075,238.82433,241.061,237.21916
2015-10-07T04:00:00.000Z,246.49633,240.63075,247.573,240.61741
2015-10-08T04:00:00.000Z,244.49816,246.49633,246.58683,242.79575
2015-10-09T04:00:00.000Z,243.25675,244.49816,244.70625,242.35816
2015-10-10T04:00:00.000Z,244.96533,243.25675,245.02475,242.73591
2015-10-11T04:00:00.000Z,245.07,244.96533,245.865,243.28108
2015-10-12T04:00:00.000Z,247.65041,245.07,247.91733,244.77208
2015-10-13T04:00:00.000Z,244.57641,247.65041,247.76783,243.88241
2015-10-14T04:00:00.000Z,249.45908,244.57641,250.55283,244.46508
2015-10-15T04:00:00.000Z,254.64216,249.45908,255.94216,249.30916
2015-10-16T04:00:00.000Z,255.72741,254.64216,256.66408,252.89016
2015-10-17T04:00:00.000Z,267.53983,255.72741,268.08933,255.23441
2015-10-18T04:00:00.000Z,270.04041,267.53983,274.54266,263.89258
2015-10-19T04:00:00.000Z,264.98625,270.04041,271.209,261.38491
2015-10-20T04:00:00.000Z,264.92575,264.98625,265.73075,261.63291
2015-10-21T04:00:00.000Z,270.49541,264.92575,272.21816,264.0165
2015-10-22T04:00:00.000Z,267.46908,270.49541,271.14833,264.11633
2015-10-23T04:00:00.000Z,274.25325,267.46908,278.61383,267.42025
2015-10-24T04:00:00.000Z,279.97908,274.25325,280.20966,274.24383
2015-10-25T04:00:00.000Z,286.86941,279.97908,289.04825,278.45766
2015-10-26T04:00:00.000Z,284.286,286.86941,294.60916,282.38799
2015-10-27T04:00:00.000Z,287.83091,284.286,291.77658,280.89758
2015-10-28T04:00:00.000Z,300.53566,287.83091,301.96425,286.69941
2015-10-29T04:00:00.000Z,304.32691,300.53566,306.59441,297.70458
2015-10-30T04:00:00.000Z,326.55691,304.32691,326.55691,304.21608
2015-10-31T04:00:00.000Z,327.58425,326.55691,333.7465,313.38508
2015-11-01T04:00:00.000Z,311.70274,327.58425,328.04325,306.72525
2015-11-02T05:00:00.000Z,325.64666,311.70274,327.71966,311.05791
2015-11-03T05:00:00.000Z,369.51133,325.64666,370.36625,324.83166
2015-11-04T05:00:00.000Z,432.46133,369.51133,434.27575,362.4315
2015-11-05T05:00:00.000Z,434.31683,432.46133,492.40458,374.38666
2015-11-06T05:00:00.000Z,359.586,434.31683,434.31683,355.034
2015-11-07T05:00:00.000Z,377.64099,359.586,395.991,353.616
2015-11-08T05:00:00.000Z,387.775,377.64099,392.293,377.165
2015-11-09T05:00:00.000Z,370.652,387.775,389.473,361.54
2015-11-10T05:00:00.000Z,376.948,370.652,386.631,366.955
2015-11-11T05:00:00.000Z,311.702,376.948,381.724,298.752
